 3.60000000e-03  3.60000000e-03  3.60000000e-03 -1.07471938e+01 
 3.70000000e-03  3.70000000e-03  3.70000000e-03 -1.07461296e+01 
 3.80000000e-03  3.80000000e-03  3.80000000e-03 -1.07450640e+01 
 3.90000000e-03  3.90000000e-03  3.90000000e-03 -1.07439984e+01 
 4.00000000e-03  4.00000000e-03  4.00000000e-03 -1.07429314e+01 
 4.10000000e-03  4.10000000e-03  4.10000000e-03 -1.07418656e+01 
 4.20000000e-03  4.20000000e-03  4.20000000e-03 -1.07407985e+01 
 4.30000000e-03  4.30000000e-03  4.30000000e-03 -1.07397327e+01 
 4.40000000e-03  4.40000000e-03  4.40000000e-03 -1.07386642e+01 
 4.50000000e-03  4.50000000e-03  4.50000000e-03 -1.07375983e+01 
 4.60000000e-03  4.60000000e-03  4.60000000e-03 -1.07365298e+01 
 4.70000000e-03  4.70000000e-03  4.70000000e-03 -1.07354626e+01 
 4.80000000e-03  4.80000000e-03  4.80000000e-03 -1.07343927e+01 
 4.90000000e-03  4.90000000e-03  4.90000000e-03 -1.07333242e+01 
 5.00000000e-03  5.00000000e-03  5.00000000e-03 -1.07322584e+01 
 5.10000000e-03  5.10000000e-03  5.10000000e-03 -1.07311886e+01 
 5.20000000e-03  5.20000000e-03  5.20000000e-03 -1.07301176e+01 
 5.30000000e-03  5.30000000e-03  5.30000000e-03 -1.07290479e+01 
 5.40000000e-03  5.40000000e-03  5.40000000e-03 -1.07279796e+01 
 5.50000000e-03  5.50000000e-03  5.50000000e-03 -1.07269087e+01 
 5.60000000e-03  5.60000000e-03  5.60000000e-03 -1.07258379e+01 
 5.70000000e-03  5.70000000e-03  5.70000000e-03 -1.07247672e+01 
 5.80000000e-03  5.80000000e-03  5.80000000e-03 -1.07236953e+01 
 5.90000000e-03  5.90000000e-03  5.90000000e-03 -1.07226247e+01 
 6.00000000e-03  6.00000000e-03  6.00000000e-03 -1.07215543e+01 
 6.10000000e-03  6.10000000e-03  6.10000000e-03 -1.07204814e+01 
 6.20000000e-03  6.20000000e-03  6.20000000e-03 -1.07194086e+01 
 6.30000000e-03  6.30000000e-03  6.30000000e-03 -1.07183373e+01 
 6.40000000e-03  6.40000000e-03  6.40000000e-03 -1.07172647e+01 
 6.50000000e-03  6.50000000e-03  6.50000000e-03 -1.07161911e+01 
 6.60000000e-03  6.60000000e-03  6.60000000e-03 -1.07151189e+01 
 6.70000000e-03  6.70000000e-03  6.70000000e-03 -1.07140455e+01 
 6.80000000e-03  6.80000000e-03  6.80000000e-03 -1.07129698e+01 
 6.90000000e-03  6.90000000e-03  6.90000000e-03 -1.07118981e+01 
 7.00000000e-03  7.00000000e-03  7.00000000e-03 -1.07108215e+01 
 7.10000000e-03  7.10000000e-03  7.10000000e-03 -1.07097488e+01 
 7.20000000e-03  7.20000000e-03  7.20000000e-03 -1.07086726e+01 
 7.30000000e-03  7.30000000e-03  7.30000000e-03 -1.07075991e+01 
 7.40000000e-03  7.40000000e-03  7.40000000e-03 -1.07065233e+01 
 7.50000000e-03  7.50000000e-03  7.50000000e-03 -1.07054465e+01 
 7.60000000e-03  7.60000000e-03  7.60000000e-03 -1.07043723e+01 
 7.70000000e-03  7.70000000e-03  7.70000000e-03 -1.07032960e+01 
 7.80000000e-03  7.80000000e-03  7.80000000e-03 -1.07022198e+01 
 7.90000000e-03  7.90000000e-03  7.90000000e-03 -1.07011427e+01 
 8.00000000e-03  8.00000000e-03  8.00000000e-03 -1.07000659e+01 
 8.10000000e-03  8.10000000e-03  8.10000000e-03 -1.06989905e+01 
 8.20000000e-03  8.20000000e-03  8.20000000e-03 -1.06979117e+01 
 8.30000000e-03  8.30000000e-03  8.30000000e-03 -1.06968320e+01 
 8.40000000e-03  8.40000000e-03  8.40000000e-03 -1.06957550e+01 
 8.50000000e-03  8.50000000e-03  8.50000000e-03 -1.06946783e+01 
 8.60000000e-03  8.60000000e-03  8.60000000e-03 -1.06935995e+01 
 8.70000000e-03  8.70000000e-03  8.70000000e-03 -1.06925209e+01 
 8.80000000e-03  8.80000000e-03  8.80000000e-03 -1.06914415e+01 
 8.90000000e-03  8.90000000e-03  8.90000000e-03 -1.06903624e+01 
 9.00000000e-03  9.00000000e-03  9.00000000e-03 -1.06892836e+01 
 9.10000000e-03  9.10000000e-03  9.10000000e-03 -1.06882040e+01 
 9.20000000e-03  9.20000000e-03  9.20000000e-03 -1.06871235e+01 
 9.30000000e-03  9.30000000e-03  9.30000000e-03 -1.06860422e+01 
 9.40000000e-03  9.40000000e-03  9.40000000e-03 -1.06849624e+01 
 9.50000000e-03  9.50000000e-03  9.50000000e-03 -1.06838807e+01 
 9.60000000e-03  9.60000000e-03  9.60000000e-03 -1.06828016e+01 
 9.70000000e-03  9.70000000e-03  9.70000000e-03 -1.06817194e+01 
 9.80000000e-03  9.80000000e-03  9.80000000e-03 -1.06806364e+01 
 9.90000000e-03  9.90000000e-03  9.90000000e-03 -1.06795561e+01 
 1.00000000e-02  1.00000000e-02  1.00000000e-02 -1.06784739e+01 
 1.01000000e-02  1.01000000e-02  1.01000000e-02 -1.06773921e+01 
 1.02000000e-02  1.02000000e-02  1.02000000e-02 -1.06763096e+01 
 1.03000000e-02  1.03000000e-02  1.03000000e-02 -1.06752274e+01 
 1.04000000e-02  1.04000000e-02  1.04000000e-02 -1.06741446e+01 
 1.05000000e-02  1.05000000e-02  1.05000000e-02 -1.06730599e+01 
 1.06000000e-02  1.06000000e-02  1.06000000e-02 -1.06719767e+01 
 1.07000000e-02  1.07000000e-02  1.07000000e-02 -1.06708940e+01 
 1.08000000e-02  1.08000000e-02  1.08000000e-02 -1.06698095e+01 
 1.09000000e-02  1.09000000e-02  1.09000000e-02 -1.06687254e+01 
 1.10000000e-02  1.10000000e-02  1.10000000e-02 -1.06676407e+01 
 1.11000000e-02  1.11000000e-02  1.11000000e-02 -1.06665564e+01 
 1.12000000e-02  1.12000000e-02  1.12000000e-02 -1.06654704e+01 
 1.13000000e-02  1.13000000e-02  1.13000000e-02 -1.06643870e+01 
 1.14000000e-02  1.14000000e-02  1.14000000e-02 -1.06632997e+01 
 1.15000000e-02  1.15000000e-02  1.15000000e-02 -1.06622152e+01 
 1.16000000e-02  1.16000000e-02  1.16000000e-02 -1.06611289e+01 
 1.17000000e-02  1.17000000e-02  1.17000000e-02 -1.06600431e+01 
 1.18000000e-02  1.18000000e-02  1.18000000e-02 -1.06589567e+01 
 1.19000000e-02  1.19000000e-02  1.19000000e-02 -1.06578708e+01 
 1.20000000e-02  1.20000000e-02  1.20000000e-02 -1.06567822e+01 
 1.21000000e-02  1.21000000e-02  1.21000000e-02 -1.06556963e+01 
 1.22000000e-02  1.22000000e-02  1.22000000e-02 -1.06546077e+01 
 1.23000000e-02  1.23000000e-02  1.23000000e-02 -1.06535207e+01 
 1.24000000e-02  1.24000000e-02  1.24000000e-02 -1.06524332e+01 
 1.25000000e-02  1.25000000e-02  1.25000000e-02 -1.06513451e+01 
 1.26000000e-02  1.26000000e-02  1.26000000e-02 -1.06502565e+01 
 1.27000000e-02  1.27000000e-02  1.27000000e-02 -1.06491675e+01 
 1.28000000e-02  1.28000000e-02  1.28000000e-02 -1.06480790e+01 
 1.29000000e-02  1.29000000e-02  1.29000000e-02 -1.06469911e+01 
 1.30000000e-02  1.30000000e-02  1.30000000e-02 -1.06459016e+01 
 1.31000000e-02  1.31000000e-02  1.31000000e-02 -1.06448127e+01 
 1.32000000e-02  1.32000000e-02  1.32000000e-02 -1.06437234e+01 
 1.33000000e-02  1.33000000e-02  1.33000000e-02 -1.06426336e+01 
 1.34000000e-02  1.34000000e-02  1.34000000e-02 -1.06415445e+01 
 1.35000000e-02  1.35000000e-02  1.35000000e-02 -1.06404528e+01 
 1.36000000e-02  1.36000000e-02  1.36000000e-02 -1.06393617e+01 
 1.37000000e-02  1.37000000e-02  1.37000000e-02 -1.06382723e+01 
 1.38000000e-02  1.38000000e-02  1.38000000e-02 -1.06371805e+01 
 1.39000000e-02  1.39000000e-02  1.39000000e-02 -1.06360892e+01 
 1.40000000e-02  1.40000000e-02  1.40000000e-02 -1.06349976e+01 
 1.41000000e-02  1.41000000e-02  1.41000000e-02 -1.06339067e+01 
 1.42000000e-02  1.42000000e-02  1.42000000e-02 -1.06328143e+01 
 1.43000000e-02  1.43000000e-02  1.43000000e-02 -1.06317206e+01 
 1.44000000e-02  1.44000000e-02  1.44000000e-02 -1.06306296e+01 
 1.45000000e-02  1.45000000e-02  1.45000000e-02 -1.06295372e+01 
 1.46000000e-02  1.46000000e-02  1.46000000e-02 -1.06284445e+01 
 1.47000000e-02  1.47000000e-02  1.47000000e-02 -1.06273504e+01 
 1.48000000e-02  1.48000000e-02  1.48000000e-02 -1.06262581e+01 
 1.49000000e-02  1.49000000e-02  1.49000000e-02 -1.06251644e+01 
 1.50000000e-02  1.50000000e-02  1.50000000e-02 -1.06240705e+01 
 1.51000000e-02  1.51000000e-02  1.51000000e-02 -1.06229773e+01 
 1.52000000e-02  1.52000000e-02  1.52000000e-02 -1.06218827e+01 
 1.53000000e-02  1.53000000e-02  1.53000000e-02 -1.06207879e+01 
 1.54000000e-02  1.54000000e-02  1.54000000e-02 -1.06196939e+01 
 1.55000000e-02  1.55000000e-02  1.55000000e-02 -1.06185996e+01 
 1.56000000e-02  1.56000000e-02  1.56000000e-02 -1.06175031e+01 
 1.57000000e-02  1.57000000e-02  1.57000000e-02 -1.06164093e+01 
 1.58000000e-02  1.58000000e-02  1.58000000e-02 -1.06153143e+01 
 1.59000000e-02  1.59000000e-02  1.59000000e-02 -1.06142171e+01 
 1.60000000e-02  1.60000000e-02  1.60000000e-02 -1.06131216e+01 
 1.61000000e-02  1.61000000e-02  1.61000000e-02 -1.06120250e+01 
 1.62000000e-02  1.62000000e-02  1.62000000e-02 -1.06109291e+01 
 1.63000000e-02  1.63000000e-02  1.63000000e-02 -1.06098331e+01 
 1.64000000e-02  1.64000000e-02  1.64000000e-02 -1.06087359e+01 
 1.65000000e-02  1.65000000e-02  1.65000000e-02 -1.06076386e+01 
 1.66000000e-02  1.66000000e-02  1.66000000e-02 -1.06065421e+01 
 1.67000000e-02  1.67000000e-02  1.67000000e-02 -1.06054444e+01 
 1.68000000e-02  1.68000000e-02  1.68000000e-02 -1.06043476e+01 
 1.69000000e-02  1.69000000e-02  1.69000000e-02 -1.06032487e+01 
 1.70000000e-02  1.70000000e-02  1.70000000e-02 -1.06021516e+01 
 1.71000000e-02  1.71000000e-02  1.71000000e-02 -1.06010524e+01 
 1.72000000e-02  1.72000000e-02  1.72000000e-02 -1.05999551e+01 
 1.73000000e-02  1.73000000e-02  1.73000000e-02 -1.05988558e+01 
 1.74000000e-02  1.74000000e-02  1.74000000e-02 -1.05977583e+01 
 1.75000000e-02  1.75000000e-02  1.75000000e-02 -1.05966578e+01 
 1.76000000e-02  1.76000000e-02  1.76000000e-02 -1.05955591e+01 
 1.77000000e-02  1.77000000e-02  1.77000000e-02 -1.05944604e+01 
 1.78000000e-02  1.78000000e-02  1.78000000e-02 -1.05933598e+01 
 1.79000000e-02  1.79000000e-02  1.79000000e-02 -1.05922609e+01 
 1.80000000e-02  1.80000000e-02  1.80000000e-02 -1.05911602e+01 
 1.81000000e-02  1.81000000e-02  1.81000000e-02 -1.05900585e+01 
 1.82000000e-02  1.82000000e-02  1.82000000e-02 -1.05889586e+01 
 1.83000000e-02  1.83000000e-02  1.83000000e-02 -1.05878587e+01 
 1.84000000e-02  1.84000000e-02  1.84000000e-02 -1.05867579e+01 
 1.85000000e-02  1.85000000e-02  1.85000000e-02 -1.05856570e+01 
 1.86000000e-02  1.86000000e-02  1.86000000e-02 -1.05845553e+01 
 1.87000000e-02  1.87000000e-02  1.87000000e-02 -1.05834545e+01 
 1.88000000e-02  1.88000000e-02  1.88000000e-02 -1.05823518e+01 
 1.89000000e-02  1.89000000e-02  1.89000000e-02 -1.05812510e+01 
 1.90000000e-02  1.90000000e-02  1.90000000e-02 -1.05801485e+01 
 1.91000000e-02  1.91000000e-02  1.91000000e-02 -1.05790459e+01 
 1.92000000e-02  1.92000000e-02  1.92000000e-02 -1.05779426e+01 
 1.93000000e-02  1.93000000e-02  1.93000000e-02 -1.05768402e+01 
 1.94000000e-02  1.94000000e-02  1.94000000e-02 -1.05757378e+01 
 1.95000000e-02  1.95000000e-02  1.95000000e-02 -1.05746356e+01 
 1.96000000e-02  1.96000000e-02  1.96000000e-02 -1.05735316e+01 
 1.97000000e-02  1.97000000e-02  1.97000000e-02 -1.05724286e+01 
 1.98000000e-02  1.98000000e-02  1.98000000e-02 -1.05713248e+01 
 1.99000000e-02  1.99000000e-02  1.99000000e-02 -1.05702211e+01 
 2.00000000e-02  2.00000000e-02  2.00000000e-02 -1.05691167e+01 
 2.01000000e-02  2.01000000e-02  2.01000000e-02 -1.05680132e+01 
 2.02000000e-02  2.02000000e-02  2.02000000e-02 -1.05669072e+01 
 2.03000000e-02  2.03000000e-02  2.03000000e-02 -1.05658032e+01 
 2.04000000e-02  2.04000000e-02  2.04000000e-02 -1.05646984e+01 
 2.05000000e-02  2.05000000e-02  2.05000000e-02 -1.05635938e+01 
 2.06000000e-02  2.06000000e-02  2.06000000e-02 -1.05624875e+01 
 2.07000000e-02  2.07000000e-02  2.07000000e-02 -1.05613823e+01 
 2.08000000e-02  2.08000000e-02  2.08000000e-02 -1.05602765e+01 
 2.09000000e-02  2.09000000e-02  2.09000000e-02 -1.05591708e+01 
 2.10000000e-02  2.10000000e-02  2.10000000e-02 -1.05580653e+01 
 2.11000000e-02  2.11000000e-02  2.11000000e-02 -1.05569591e+01 
 2.12000000e-02  2.12000000e-02  2.12000000e-02 -1.05558523e+01 
 2.13000000e-02  2.13000000e-02  2.13000000e-02 -1.05547457e+01 
 2.14000000e-02  2.14000000e-02  2.14000000e-02 -1.05536401e+01 
 2.15000000e-02  2.15000000e-02  2.15000000e-02 -1.05525331e+01 
 2.16000000e-02  2.16000000e-02  2.16000000e-02 -1.05514255e+01 
 2.17000000e-02  2.17000000e-02  2.17000000e-02 -1.05503181e+01 
 2.18000000e-02  2.18000000e-02  2.18000000e-02 -1.05492101e+01 
 2.19000000e-02  2.19000000e-02  2.19000000e-02 -1.05481024e+01 
 2.20000000e-02  2.20000000e-02  2.20000000e-02 -1.05469949e+01 
 2.21000000e-02  2.21000000e-02  2.21000000e-02 -1.05458869e+01 
 2.22000000e-02  2.22000000e-02  2.22000000e-02 -1.05447783e+01 
 2.23000000e-02  2.23000000e-02  2.23000000e-02 -1.05436709e+01 
 2.24000000e-02  2.24000000e-02  2.24000000e-02 -1.05425612e+01 
 2.25000000e-02  2.25000000e-02  2.25000000e-02 -1.05414535e+01 
 2.26000000e-02  2.26000000e-02  2.26000000e-02 -1.05403445e+01 
 2.27000000e-02  2.27000000e-02  2.27000000e-02 -1.05392349e+01 
 2.28000000e-02  2.28000000e-02  2.28000000e-02 -1.05381248e+01 
 2.29000000e-02  2.29000000e-02  2.29000000e-02 -1.05370160e+01 
 2.30000000e-02  2.30000000e-02  2.30000000e-02 -1.05359066e+01 
 2.31000000e-02  2.31000000e-02  2.31000000e-02 -1.05347967e+01 
 2.32000000e-02  2.32000000e-02  2.32000000e-02 -1.05336864e+01 
 2.33000000e-02  2.33000000e-02  2.33000000e-02 -1.05325764e+01 
 2.34000000e-02  2.34000000e-02  2.34000000e-02 -1.05314660e+01 
 2.35000000e-02  2.35000000e-02  2.35000000e-02 -1.05303560e+01 
 2.36000000e-02  2.36000000e-02  2.36000000e-02 -1.05292439e+01 
 2.37000000e-02  2.37000000e-02  2.37000000e-02 -1.05281330e+01 
 2.38000000e-02  2.38000000e-02  2.38000000e-02 -1.05270233e+01 
 2.39000000e-02  2.39000000e-02  2.39000000e-02 -1.05259116e+01 
 2.40000000e-02  2.40000000e-02  2.40000000e-02 -1.05248004e+01 
 2.41000000e-02  2.41000000e-02  2.41000000e-02 -1.05236887e+01 
 2.42000000e-02  2.42000000e-02  2.42000000e-02 -1.05225775e+01 
 2.43000000e-02  2.43000000e-02  2.43000000e-02 -1.05214651e+01 
 2.44000000e-02  2.44000000e-02  2.44000000e-02 -1.05203531e+01 
 2.45000000e-02  2.45000000e-02  2.45000000e-02 -1.05192400e+01 
 2.46000000e-02  2.46000000e-02  2.46000000e-02 -1.05181274e+01 
 2.47000000e-02  2.47000000e-02  2.47000000e-02 -1.05170144e+01 
 2.48000000e-02  2.48000000e-02  2.48000000e-02 -1.05159019e+01 
 2.49000000e-02  2.49000000e-02  2.49000000e-02 -1.05147883e+01 
 2.50000000e-02  2.50000000e-02  2.50000000e-02 -1.05136752e+01 
 2.51000000e-02  2.51000000e-02  2.51000000e-02 -1.05125626e+01 
 2.52000000e-02  2.52000000e-02  2.52000000e-02 -1.05114489e+01 
 2.53000000e-02  2.53000000e-02  2.53000000e-02 -1.05103349e+01 
 2.54000000e-02  2.54000000e-02  2.54000000e-02 -1.05092199e+01 
 2.55000000e-02  2.55000000e-02  2.55000000e-02 -1.05081070e+01 
 2.56000000e-02  2.56000000e-02  2.56000000e-02 -1.05069930e+01 
 2.57000000e-02  2.57000000e-02  2.57000000e-02 -1.05058788e+01 
 2.58000000e-02  2.58000000e-02  2.58000000e-02 -1.05047636e+01 
 2.59000000e-02  2.59000000e-02  2.59000000e-02 -1.05036497e+01 
 2.60000000e-02  2.60000000e-02  2.60000000e-02 -1.05025341e+01 
 2.61000000e-02  2.61000000e-02  2.61000000e-02 -1.05014190e+01 
 2.62000000e-02  2.62000000e-02  2.62000000e-02 -1.05003038e+01 
 2.63000000e-02  2.63000000e-02  2.63000000e-02 -1.04991883e+01 
 2.64000000e-02  2.64000000e-02  2.64000000e-02 -1.04980734e+01 
 2.65000000e-02  2.65000000e-02  2.65000000e-02 -1.04969584e+01 
 2.66000000e-02  2.66000000e-02  2.66000000e-02 -1.04958417e+01 
 2.67000000e-02  2.67000000e-02  2.67000000e-02 -1.04947255e+01 
 2.68000000e-02  2.68000000e-02  2.68000000e-02 -1.04936093e+01 
 2.69000000e-02  2.69000000e-02  2.69000000e-02 -1.04924929e+01 
 2.70000000e-02  2.70000000e-02  2.70000000e-02 -1.04913764e+01 
 2.71000000e-02  2.71000000e-02  2.71000000e-02 -1.04902597e+01 
 2.72000000e-02  2.72000000e-02  2.72000000e-02 -1.04891430e+01 
 2.73000000e-02  2.73000000e-02  2.73000000e-02 -1.04880254e+01 
 2.74000000e-02  2.74000000e-02  2.74000000e-02 -1.04869084e+01 
 2.75000000e-02  2.75000000e-02  2.75000000e-02 -1.04857914e+01 
 2.76000000e-02  2.76000000e-02  2.76000000e-02 -1.04846743e+01 
 2.77000000e-02  2.77000000e-02  2.77000000e-02 -1.04835556e+01 
 2.78000000e-02  2.78000000e-02  2.78000000e-02 -1.04824384e+01 
 2.79000000e-02  2.79000000e-02  2.79000000e-02 -1.04813211e+01 
 2.80000000e-02  2.80000000e-02  2.80000000e-02 -1.04802016e+01 
 2.81000000e-02  2.81000000e-02  2.81000000e-02 -1.04790835e+01 
 2.82000000e-02  2.82000000e-02  2.82000000e-02 -1.04779653e+01 
 2.83000000e-02  2.83000000e-02  2.83000000e-02 -1.04768465e+01 
 2.84000000e-02  2.84000000e-02  2.84000000e-02 -1.04757283e+01 
 2.85000000e-02  2.85000000e-02  2.85000000e-02 -1.04746087e+01 
 2.86000000e-02  2.86000000e-02  2.86000000e-02 -1.04734906e+01 
 2.87000000e-02  2.87000000e-02  2.87000000e-02 -1.04723710e+01 
 2.88000000e-02  2.88000000e-02  2.88000000e-02 -1.04712514e+01 
 2.89000000e-02  2.89000000e-02  2.89000000e-02 -1.04701326e+01 
 2.90000000e-02  2.90000000e-02  2.90000000e-02 -1.04690117e+01 
 2.91000000e-02  2.91000000e-02  2.91000000e-02 -1.04678923e+01 
 2.92000000e-02  2.92000000e-02  2.92000000e-02 -1.04667729e+01 
 2.93000000e-02  2.93000000e-02  2.93000000e-02 -1.04656522e+01 
 2.94000000e-02  2.94000000e-02  2.94000000e-02 -1.04645322e+01 
 2.95000000e-02  2.95000000e-02  2.95000000e-02 -1.04634109e+01 
 2.96000000e-02  2.96000000e-02  2.96000000e-02 -1.04622912e+01 
 2.97000000e-02  2.97000000e-02  2.97000000e-02 -1.04611701e+01 
 2.98000000e-02  2.98000000e-02  2.98000000e-02 -1.04600491e+01 
 2.99000000e-02  2.99000000e-02  2.99000000e-02 -1.04589282e+01 
 3.00000000e-02  3.00000000e-02  3.00000000e-02 -1.04578068e+01 
 3.01000000e-02  3.01000000e-02  3.01000000e-02 -1.04566854e+01 
 3.02000000e-02  3.02000000e-02  3.02000000e-02 -1.04555649e+01 
 3.03000000e-02  3.03000000e-02  3.03000000e-02 -1.04544418e+01 
 3.04000000e-02  3.04000000e-02  3.04000000e-02 -1.04533209e+01 
 3.05000000e-02  3.05000000e-02  3.05000000e-02 -1.04521975e+01 
 3.06000000e-02  3.06000000e-02  3.06000000e-02 -1.04510769e+01 
 3.07000000e-02  3.07000000e-02  3.07000000e-02 -1.04499545e+01 
 3.08000000e-02  3.08000000e-02  3.08000000e-02 -1.04488315e+01 
 3.09000000e-02  3.09000000e-02  3.09000000e-02 -1.04477088e+01 
 3.10000000e-02  3.10000000e-02  3.10000000e-02 -1.04465862e+01 
 3.11000000e-02  3.11000000e-02  3.11000000e-02 -1.04454639e+01 
 3.12000000e-02  3.12000000e-02  3.12000000e-02 -1.04443404e+01 
 3.13000000e-02  3.13000000e-02  3.13000000e-02 -1.04432172e+01 
 3.14000000e-02  3.14000000e-02  3.14000000e-02 -1.04420942e+01 
 3.15000000e-02  3.15000000e-02  3.15000000e-02 -1.04409707e+01 
 3.16000000e-02  3.16000000e-02  3.16000000e-02 -1.04398475e+01 
 3.17000000e-02  3.17000000e-02  3.17000000e-02 -1.04387239e+01 
 3.18000000e-02  3.18000000e-02  3.18000000e-02 -1.04375998e+01 
 3.19000000e-02  3.19000000e-02  3.19000000e-02 -1.04364761e+01 
 3.20000000e-02  3.20000000e-02  3.20000000e-02 -1.04353520e+01 
 3.21000000e-02  3.21000000e-02  3.21000000e-02 -1.04342268e+01 
 3.22000000e-02  3.22000000e-02  3.22000000e-02 -1.04331032e+01 
 3.23000000e-02  3.23000000e-02  3.23000000e-02 -1.04319786e+01 
 3.24000000e-02  3.24000000e-02  3.24000000e-02 -1.04308537e+01 
 3.25000000e-02  3.25000000e-02  3.25000000e-02 -1.04297284e+01 
 3.26000000e-02  3.26000000e-02  3.26000000e-02 -1.04286035e+01 
 3.27000000e-02  3.27000000e-02  3.27000000e-02 -1.04274789e+01 
 3.28000000e-02  3.28000000e-02  3.28000000e-02 -1.04263540e+01 
 3.29000000e-02  3.29000000e-02  3.29000000e-02 -1.04252274e+01 
 3.30000000e-02  3.30000000e-02  3.30000000e-02 -1.04241019e+01 
 3.31000000e-02  3.31000000e-02  3.31000000e-02 -1.04229768e+01 
 3.32000000e-02  3.32000000e-02  3.32000000e-02 -1.04218507e+01 
 3.33000000e-02  3.33000000e-02  3.33000000e-02 -1.04207250e+01 
 3.34000000e-02  3.34000000e-02  3.34000000e-02 -1.04195984e+01 
 3.35000000e-02  3.35000000e-02  3.35000000e-02 -1.04184728e+01 
 3.36000000e-02  3.36000000e-02  3.36000000e-02 -1.04173463e+01 
 3.37000000e-02  3.37000000e-02  3.37000000e-02 -1.04162197e+01 
 3.38000000e-02  3.38000000e-02  3.38000000e-02 -1.04150934e+01 
 3.39000000e-02  3.39000000e-02  3.39000000e-02 -1.04139657e+01 
 3.40000000e-02  3.40000000e-02  3.40000000e-02 -1.04128396e+01 
 3.41000000e-02  3.41000000e-02  3.41000000e-02 -1.04117127e+01 
 3.42000000e-02  3.42000000e-02  3.42000000e-02 -1.04105856e+01 
 3.43000000e-02  3.43000000e-02  3.43000000e-02 -1.04094578e+01 
 3.44000000e-02  3.44000000e-02  3.44000000e-02 -1.04083310e+01 
 3.45000000e-02  3.45000000e-02  3.45000000e-02 -1.04072028e+01 
 3.46000000e-02  3.46000000e-02  3.46000000e-02 -1.04060751e+01 
 3.47000000e-02  3.47000000e-02  3.47000000e-02 -1.04049472e+01 
 3.48000000e-02  3.48000000e-02  3.48000000e-02 -1.04038192e+01 
 3.49000000e-02  3.49000000e-02  3.49000000e-02 -1.04026911e+01 
 3.50000000e-02  3.50000000e-02  3.50000000e-02 -1.04015628e+01 
 3.51000000e-02  3.51000000e-02  3.51000000e-02 -1.04004345e+01 
 3.52000000e-02  3.52000000e-02  3.52000000e-02 -1.03993060e+01 
 3.53000000e-02  3.53000000e-02  3.53000000e-02 -1.03981775e+01 
 3.54000000e-02  3.54000000e-02  3.54000000e-02 -1.03970483e+01 
 3.55000000e-02  3.55000000e-02  3.55000000e-02 -1.03959196e+01 
 3.56000000e-02  3.56000000e-02  3.56000000e-02 -1.03947908e+01 
 3.57000000e-02  3.57000000e-02  3.57000000e-02 -1.03936614e+01 
