2 1911 0.000007552
2 1921 0.000007619
2 1931 0.000007661
2 1941 0.000007700
2 1951 0.000007726
2 1961 0.000007780
2 1971 0.000007820
2 1981 0.000012022
2 1991 0.000007902
2 2001 0.000007965
2 2011 0.000007970
2 2021 0.000008005
2 2031 0.000008033
2 2041 0.000008110
2 2051 0.000008136
2 2061 0.000008167
2 2071 0.000008209
2 2081 0.000008293
2 2091 0.000008285
2 2101 0.000008338
2 2111 0.000008393
2 2121 0.000008437
2 2131 0.000008494
2 2141 0.000008508
2 2151 0.000008576
2 2161 0.000008607
2 2171 0.000008639
2 2181 0.000008712
2 2191 0.000008713
2 2201 0.000008756
2 2211 0.000008804
2 2221 0.000008916
2 2231 0.000008838
2 2241 0.000014015
2 2251 0.000008951
2 2261 0.000009004
2 2271 0.000009093
2 2281 0.000009068
2 2291 0.000009121
2 2301 0.000009175
2 2311 0.000009221
2 2321 0.000009229
2 2331 0.000009275
2 2341 0.000009352
2 2351 0.000009369
2 2361 0.000009416
2 2371 0.000009475
2 2381 0.000009471
2 2391 0.000009522
2 2401 0.000009606
2 2411 0.000009635
2 2421 0.000009654
2 2431 0.000009716
2 2441 0.000009750
2 2451 0.000009794
2 2461 0.000009843
2 2471 0.000009881
2 2481 0.000009907
2 2491 0.000009956
2 2501 0.000013645
2 2511 0.000010020
2 2521 0.000010098
2 2531 0.000010133
2 2541 0.000010149
2 2551 0.000010206
2 2561 0.000010264
2 2571 0.000010264
2 2581 0.000010360
2 2591 0.000010402
2 2601 0.000010413
2 2611 0.000010465
2 2621 0.000010495
2 2631 0.000010496
2 2641 0.000010570
2 2651 0.000010626
2 2661 0.000010658
2 2671 0.000010691
2 2681 0.000010737
2 2691 0.000010779
2 2701 0.000010837
2 2711 0.000010869
2 2721 0.000010908
2 2731 0.000010962
2 2741 0.000010974
2 2751 0.000015803
2 2761 0.000011125
2 2771 0.000011139
2 2781 0.000011220
2 2791 0.000011237
2 2801 0.000011273
2 2811 0.000011321
2 2821 0.000011318
2 2831 0.000011376
2 2841 0.000011449
2 2851 0.000011461
2 2861 0.000011539
2 2871 0.000011566
2 2881 0.000011588
2 2891 0.000011653
2 2901 0.000011640
2 2911 0.000011713
2 2921 0.000011795
2 2931 0.000011795
2 2941 0.000011884
2 2951 0.000011867
2 2961 0.000011923
2 2971 0.000011991
2 2981 0.000011990
2 2991 0.000012055
2 3001 0.000012106
2 3011 0.000018132
2 3021 0.000012219
2 3031 0.000012241
2 3041 0.000012278
2 3051 0.000012274
2 3061 0.000012335
2 3071 0.000012366
2 3081 0.000012446
2 3091 0.000012462
2 3101 0.000012493
2 3111 0.000012547
2 3121 0.000012601
2 3131 0.000012636
2 3141 0.000012724
2 3151 0.000012708
2 3161 0.000012747
2 3171 0.000012827
2 3181 0.000012843
2 3191 0.000012934
2 3201 0.000012931
2 3211 0.000012970
2 3221 0.000013025
2 3231 0.000013067
2 3241 0.000013167
2 3251 0.000013135
2 3261 0.000020799
2 3271 0.000013213
2 3281 0.000013274
2 3291 0.000013286
2 3301 0.000013405
2 3311 0.000013428
2 3321 0.000013446
2 3331 0.000013504
2 3341 0.000024355
2 3351 0.000013497
2 3361 0.000013601
2 3371 0.000013539
2 3381 0.000013582
2 3391 0.000013645
2 3401 0.000013636
2 3411 0.000013706
2 3421 0.000013743
2 3431 0.000013807
2 3441 0.000013808
2 3451 0.000013867
2 3461 0.000013919
2 3471 0.000013967
2 3481 0.000014002
2 3491 0.000014058
2 3501 0.000014138
2 3511 0.000014120
2 3521 0.000019481
2 3531 0.000014289
2 3541 0.000014358
2 3551 0.000014361
2 3561 0.000014435
2 3571 0.000014431
2 3581 0.000014514
2 3591 0.000014524
2 3601 0.000014608
2 3611 0.000014623
2 3621 0.000014648
2 3631 0.000014671
2 3641 0.000014712
2 3651 0.000014754
2 3661 0.000014793
2 3671 0.000014906
2 3681 0.000014858
2 3691 0.000014962
2 3701 0.000014991
2 3711 0.000015021
2 3721 0.000015068
2 3731 0.000015110
2 3741 0.000015179
2 3751 0.000015224
2 3761 0.000015217
2 3771 0.000015271
2 3781 0.000019917
2 3791 0.000015356
2 3801 0.000015405
2 3811 0.000015542
2 3821 0.000015458
2 3831 0.000015539
2 3841 0.000015578
2 3851 0.000015604
2 3861 0.000015613
2 3871 0.000015661
2 3881 0.000015761
2 3891 0.000015768
2 3901 0.000015810
2 3911 0.000015861
2 3921 0.000015887
2 3931 0.000015949
2 3941 0.000015996
2 3951 0.000015983
2 3961 0.000016082
2 3971 0.000016077
2 3981 0.000016136
2 3991 0.000016165
